order_id,order_date,customer_id,customer_name,segment,region,city,category,sub_category,product_name,quantity,unit_price,discount,sales,profit,shipping_cost,ship_mode
ORD-27394,2024-02-17,CUST-01687,David Gonzalez,Corporate,South,Miami,Technology,Keyboards,Keyboards - Model T625,9,143.99,0.0,1295.91,168.04,46.4,Second Class
ORD-27395,2023-07-24,CUST-01517,Thomas Lee,Home Office,West,Denver,Furniture,Bed Frames,Bed Frames - Model J116,5,321.39,0.2,1285.56,-137.53,10.25,First Class
ORD-27396,2024-09-08,CUST-01089,Thomas Martin,Consumer,North,Detroit,Furniture,Bookshelves,Bookshelves - Model X781,9,308.2,0.1,2496.42,-40.21,22.9,Standard Class
ORD-27397,2024-04-03,CUST-00722,Anthony Thompson,Consumer,North,Milwaukee,Office Supplies,Paper Reams,Paper Reams - Model X470,1,27.97,0.0,27.97,6.69,53.05,Second Class
ORD-27398,2022-05-17,CUST-00756,Robert Lopez,Consumer,South,Atlanta,Office Supplies,Paper Reams,Paper Reams - Model G275,5,17.23,0.2,68.92,22.79,43.35,Standard Class
ORD-27399,2024-06-03,CUST-00154,Joseph Gonzalez,Corporate,East,Philadelphia,Office Supplies,Staplers,Staplers - Model H682,2,34.07,0.0,68.14,22.02,11.44,Same Day
ORD-27400,2024-12-08,CUST-01666,Margaret Martinez,Home Office,East,Boston,Office Supplies,Pens & Pencils,Pens & Pencils - Model W973,10,18.41,0.0,184.1,85.98,41.07,Standard Class
ORD-27401,2022-12-15,CUST-01296,Daniel Rodriguez,Home Office,Central,St. Louis,Furniture,Bookshelves,Bookshelves - Model F322,9,155.06,0.2,1116.43,-32.37,29.3,Standard Class
ORD-27402,2023-02-03,CUST-00893,Linda Brown,Consumer,West,Seattle,Furniture,Sofas,Sofas - Model E129,4,1895.51,0.0,7582.04,27.66,8.92,Same Day
ORD-27403,2024-05-13,CUST-00482,Nancy Wilson,Corporate,Central,Oklahoma City,Technology,Headphones,Headphones - Model T394,4,242.4,0.1,872.64,293.01,58.34,Second Class
ORD-27404,2024-10-30,CUST-00316,Sarah Jackson,Corporate,East,New York,Office Supplies,Desk Organizers,Desk Organizers - Model H128,7,34.32,0.2,192.19,18.01,25.16,First Class
ORD-27405,2023-04-19,CUST-00844,Karen Garcia,Consumer,Central,Kansas City,Office Supplies,Binders,Binders - Model P607,3,32.18,0.0,96.54,22.39,6.64,Second Class
ORD-27406,2022-08-14,CUST-01522,Patricia Martinez,Home Office,East,Boston,Furniture,Filing Cabinets,Filing Cabinets - Model X451,5,120.96,0.3,423.36,-3.09,29.98,First Class
ORD-27407,2023-09-16,CUST-01904,John Miller,Consumer,West,Seattle,Office Supplies,Sticky Notes,Sticky Notes - Model M487,9,12.44,0.0,111.96,31.74,31.87,Standard Class
ORD-27408,2023-07-20,CUST-01741,Michael Moore,Home Office,North,Chicago,Furniture,Coffee Tables,Coffee Tables - Model N314,1,542.65,0.4,325.59,-39.14,56.7,Same Day
ORD-27409,2023-01-24,CUST-00358,Barbara Martinez,Consumer,South,Miami,Technology,Monitors,Monitors - Model V173,5,497.22,0.0,2486.1,811.37,58.8,Same Day
ORD-27410,2022-05-19,CUST-01917,Sarah Miller,Consumer,East,Baltimore,Furniture,Office Chairs,Office Chairs - Model G423,5,756.32,0.2,3025.28,-14.11,26.85,Same Day
ORD-27411,2022-05-23,CUST-00371,Sarah Brown,Corporate,East,Boston,Technology,Hard Drives,Hard Drives - Model C594,6,56.24,0.2,269.95,26.72,57.36,First Class
ORD-27412,2022-06-29,CUST-00828,Jennifer Davis,Consumer,East,Boston,Technology,Tablets,Tablets - Model O416,6,733.01,0.0,4398.06,1655.32,40.63,Same Day
ORD-27413,2024-08-30,CUST-00113,Donald Rodriguez,Home Office,West,Seattle,Office Supplies,Paper Reams,Paper Reams - Model V210,8,49.07,0.2,314.05,120.06,25.91,Standard Class
ORD-27414,2024-09-09,CUST-00377,David White,Corporate,West,Denver,Furniture,Sofas,Sofas - Model X988,7,1419.75,0.1,8944.43,1422.1,46.22,Standard Class
ORD-27415,2023-07-14,CUST-01786,Barbara Jackson,Consumer,South,Miami,Office Supplies,Scissors,Scissors - Model L900,8,11.8,0.2,75.52,17.79,37.5,Second Class
ORD-27416,2023-11-19,CUST-00789,Michael Brown,Consumer,South,Nashville,Technology,Keyboards,Keyboards - Model C960,4,178.32,0.0,713.28,174.2,54.67,Standard Class
ORD-27417,2023-10-18,CUST-01697,Barbara Jones,Consumer,East,Boston,Technology,Keyboards,Keyboards - Model R548,6,113.32,0.0,679.92,266.47,8.97,Same Day
ORD-27418,2024-06-08,CUST-00519,John Williams,Home Office,Central,St. Louis,Office Supplies,Staplers,Staplers - Model Z923,1,11.16,0.0,11.16,2.89,40.99,Second Class
ORD-27419,2023-03-21,CUST-00290,David Lopez,Home Office,East,Boston,Technology,USB Hubs,USB Hubs - Model W692,9,72.62,0.1,588.22,163.08,38.7,Standard Class
ORD-27420,2023-04-15,CUST-01928,Karen Hernandez,Consumer,Central,Oklahoma City,Office Supplies,Paper Reams,Paper Reams - Model V699,10,36.56,0.1,329.04,116.66,45.88,Standard Class
ORD-27421,2023-04-24,CUST-01821,David Smith,Corporate,East,New York,Office Supplies,Sticky Notes,Sticky Notes - Model O585,6,16.41,0.1,88.61,13.89,31.3,Standard Class
ORD-27422,2024-11-12,CUST-00763,Jennifer Hernandez,Home Office,North,Cleveland,Office Supplies,Notebooks,Notebooks - Model Y792,4,27.88,0.3,78.06,2.49,33.52,Same Day
ORD-27423,2024-06-05,CUST-00631,Sarah Taylor,Consumer,Central,Kansas City,Office Supplies,Scissors,Scissors - Model G373,6,15.69,0.0,94.14,25.27,54.65,Same Day
ORD-27424,2023-09-12,CUST-01907,Jennifer Jones,Corporate,East,New York,Furniture,Sofas,Sofas - Model S671,2,865.48,0.0,1730.96,-21.31,41.47,First Class
ORD-27425,2024-11-11,CUST-00740,Joseph Smith,Corporate,South,Nashville,Furniture,Sofas,Sofas - Model O683,7,934.95,0.1,5890.19,-148.02,50.38,Standard Class
ORD-27426,2022-10-09,CUST-01417,Michael Lee,Corporate,South,Nashville,Office Supplies,Notebooks,Notebooks - Model X580,9,7.59,0.3,47.82,4.31,43.87,Standard Class
ORD-27427,2024-07-14,CUST-00156,Margaret Harris,Corporate,East,Baltimore,Furniture,Office Chairs,Office Chairs - Model E156,10,756.57,0.4,4539.42,87.85,31.49,Second Class
ORD-27428,2024-08-19,CUST-00528,Joseph Harris,Consumer,Central,St. Louis,Furniture,Coffee Tables,Coffee Tables - Model E375,7,440.86,0.4,1851.61,-351.39,8.01,First Class
ORD-27429,2024-09-17,CUST-00433,William White,Corporate,North,Minneapolis,Office Supplies,Staplers,Staplers - Model B669,8,14.99,0.2,95.94,34.79,12.14,Same Day
ORD-27430,2023-05-03,CUST-01398,Donald Harris,Consumer,North,Detroit,Technology,Headphones,Headphones - Model Y470,5,457.26,0.1,2057.67,712.14,22.85,Standard Class
ORD-27431,2024-03-15,CUST-01528,David Brown,Consumer,East,Philadelphia,Technology,Printers,Printers - Model E307,5,167.11,0.0,835.55,247.21,59.8,Second Class
ORD-27432,2022-10-11,CUST-00838,Ashley Williams,Home Office,South,Dallas,Furniture,Sofas,Sofas - Model Z257,4,1090.85,0.4,2618.04,-7.48,42.94,Same Day
ORD-27433,2023-10-09,CUST-01830,Steven Smith,Home Office,North,Chicago,Office Supplies,Paper Reams,Paper Reams - Model X478,6,34.89,0.2,167.47,20.01,54.77,Standard Class
ORD-27434,2023-03-31,CUST-01765,Jessica Martinez,Home Office,East,Washington DC,Office Supplies,Pens & Pencils,Pens & Pencils - Model S802,9,10.05,0.0,90.45,41.34,46.85,First Class
ORD-27435,2023-04-16,CUST-00873,Steven Jackson,Consumer,Central,Columbus,Office Supplies,Desk Organizers,Desk Organizers - Model R655,8,55.79,0.1,401.69,116.59,10.45,Same Day
ORD-27436,2024-06-07,CUST-00655,Robert Taylor,Consumer,South,Nashville,Office Supplies,Folders,Folders - Model H329,2,9.43,0.2,15.09,5.29,35.89,Same Day
ORD-27437,2023-11-12,CUST-01362,David Anderson,Corporate,North,Milwaukee,Office Supplies,Binders,Binders - Model T863,2,19.22,0.1,34.6,5.92,49.93,First Class
ORD-27438,2024-01-07,CUST-00961,Robert Martinez,Corporate,Central,Kansas City,Furniture,Bookshelves,Bookshelves - Model U906,10,173.13,0.0,1731.3,279.0,57.79,Standard Class
ORD-27439,2022-10-06,CUST-01761,Lisa Gonzalez,Home Office,Central,St. Louis,Technology,USB Hubs,USB Hubs - Model R941,5,35.95,0.3,125.82,-7.98,17.64,Second Class
ORD-27440,2022-11-26,CUST-01769,Sandra Hernandez,Home Office,North,Detroit,Technology,USB Hubs,USB Hubs - Model W269,7,67.07,0.2,375.59,66.6,37.31,Second Class
ORD-27441,2023-09-29,CUST-00183,Betty Rodriguez,Home Office,East,Baltimore,Furniture,Sofas,Sofas - Model M594,10,1649.33,0.2,13194.64,-325.67,39.68,Second Class
ORD-27442,2024-06-28,CUST-01174,James Lee,Consumer,Central,Columbus,Technology,Smartphones,Smartphones - Model X996,2,428.58,0.2,685.73,1.0,29.57,Standard Class
ORD-27443,2022-07-02,CUST-00149,Elizabeth Thomas,Corporate,East,Philadelphia,Technology,Tablets,Tablets - Model W733,8,679.46,0.0,5435.68,1371.26,10.6,Standard Class
ORD-27444,2024-12-19,CUST-01604,Patricia Taylor,Corporate,West,Seattle,Furniture,Sofas,Sofas - Model A978,8,1009.52,0.2,6460.93,-920.29,30.77,First Class
ORD-27445,2023-10-13,CUST-01693,Margaret Williams,Home Office,West,Los Angeles,Technology,Tablets,Tablets - Model C510,3,945.78,0.1,2553.61,479.1,18.97,Same Day
ORD-27446,2024-02-07,CUST-01646,Thomas Jones,Corporate,West,Los Angeles,Office Supplies,Desk Organizers,Desk Organizers - Model C414,6,61.37,0.0,368.22,106.23,50.68,Same Day
ORD-27447,2022-02-25,CUST-01421,Sarah Taylor,Corporate,South,Miami,Technology,Smartphones,Smartphones - Model S315,8,845.5,0.3,4734.8,1060.43,35.56,Standard Class
ORD-27448,2022-08-04,CUST-00061,Betty Brown,Consumer,South,Nashville,Office Supplies,Tape & Glue,Tape & Glue - Model O990,10,20.01,0.1,180.09,61.54,37.7,Second Class
ORD-27449,2023-01-19,CUST-00691,Karen Hernandez,Home Office,East,New York,Technology,Printers,Printers - Model W376,7,208.81,0.4,877.0,-21.02,13.85,First Class
ORD-27450,2022-03-01,CUST-00536,James Miller,Corporate,South,Nashville,Furniture,Sofas,Sofas - Model O911,3,1585.88,0.2,3806.11,-317.84,15.98,Second Class
ORD-27451,2022-02-19,CUST-00005,Mary Moore,Home Office,Central,St. Louis,Office Supplies,Notebooks,Notebooks - Model Z795,2,28.08,0.0,56.16,16.64,21.09,Standard Class
ORD-27452,2024-10-21,CUST-01855,Lisa Rodriguez,Consumer,Central,St. Louis,Technology,Headphones,Headphones - Model N990,4,79.28,0.1,285.41,80.06,17.79,First Class
ORD-27453,2023-07-09,CUST-00960,Patricia Moore,Home Office,Central,Columbus,Technology,Laptops,Laptops - Model L722,10,1550.54,0.1,13954.86,4063.95,53.43,First Class
ORD-27454,2022-01-11,CUST-00244,Steven Smith,Home Office,South,Nashville,Technology,Printers,Printers - Model P794,5,182.67,0.1,822.01,144.26,3.43,Second Class
ORD-27455,2023-04-23,CUST-01354,Sarah Rodriguez,Consumer,Central,Indianapolis,Office Supplies,Paper Reams,Paper Reams - Model T777,5,48.39,0.3,169.36,22.55,12.02,Second Class
ORD-27456,2023-10-23,CUST-00576,Lisa Anderson,Corporate,West,San Francisco,Technology,Hard Drives,Hard Drives - Model Q395,2,53.9,0.0,107.8,43.07,43.54,Same Day
ORD-27457,2022-06-04,CUST-00909,Matthew Thompson,Home Office,East,Philadelphia,Furniture,Bookshelves,Bookshelves - Model V558,6,213.74,0.1,1154.2,92.09,38.72,First Class
ORD-27458,2023-11-18,CUST-01114,Susan Hernandez,Corporate,West,Denver,Office Supplies,Paper Reams,Paper Reams - Model E549,9,30.96,0.3,195.05,26.18,54.04,Standard Class
ORD-27459,2023-10-17,CUST-01927,Mark Wilson,Home Office,South,Miami,Furniture,Office Chairs,Office Chairs - Model L872,9,565.73,0.0,5091.57,299.59,17.21,Standard Class
ORD-27460,2024-10-18,CUST-01731,Jennifer Thompson,Consumer,East,Washington DC,Technology,Webcams,Webcams - Model S284,10,170.14,0.0,1701.4,373.21,16.58,Second Class
ORD-27461,2023-12-20,CUST-01075,Mary Wilson,Corporate,East,New York,Technology,Smartphones,Smartphones - Model W886,3,932.82,0.1,2518.61,647.28,33.31,Standard Class
ORD-27462,2022-08-03,CUST-01463,Nancy Lopez,Home Office,North,Detroit,Office Supplies,Notebooks,Notebooks - Model B497,4,22.79,0.2,72.93,12.2,14.61,Same Day
ORD-27463,2023-12-13,CUST-01334,Barbara Harris,Home Office,North,Milwaukee,Furniture,Coffee Tables,Coffee Tables - Model Z235,6,499.79,0.0,2998.74,431.75,17.76,Second Class
ORD-27464,2023-03-17,CUST-01571,Richard Martinez,Corporate,West,Denver,Office Supplies,Pens & Pencils,Pens & Pencils - Model H871,1,9.06,0.0,9.06,2.64,53.85,Second Class
ORD-27465,2023-03-05,CUST-00752,Joseph Lee,Consumer,Central,Oklahoma City,Office Supplies,Pens & Pencils,Pens & Pencils - Model P827,1,21.86,0.0,21.86,10.51,14.81,Same Day
ORD-27466,2023-08-19,CUST-01284,Linda Lopez,Consumer,South,Houston,Office Supplies,Staplers,Staplers - Model S461,1,27.65,0.1,24.88,9.52,54.34,Second Class
ORD-27467,2024-02-23,CUST-00313,Sandra Jackson,Corporate,West,Portland,Technology,Keyboards,Keyboards - Model U418,10,133.4,0.3,933.8,222.96,55.41,Second Class
ORD-27468,2024-11-05,CUST-00024,William Taylor,Consumer,South,Miami,Furniture,Coffee Tables,Coffee Tables - Model Y941,3,597.67,0.4,1075.81,-92.1,48.52,Standard Class
ORD-27469,2024-06-08,CUST-00013,John Thompson,Corporate,North,Detroit,Office Supplies,Folders,Folders - Model P911,8,24.93,0.1,179.5,27.5,49.63,Second Class
ORD-27470,2022-07-19,CUST-01655,Daniel White,Home Office,South,Miami,Technology,Keyboards,Keyboards - Model R223,3,31.21,0.0,93.63,20.58,31.92,First Class
ORD-27471,2023-03-26,CUST-00816,Nancy Moore,Home Office,Central,Oklahoma City,Office Supplies,Binders,Binders - Model U999,6,38.47,0.2,184.66,59.29,53.35,Same Day
ORD-27472,2024-03-30,CUST-01984,Mary Martin,Corporate,East,Baltimore,Furniture,Coffee Tables,Coffee Tables - Model O127,8,241.61,0.0,1932.88,67.01,40.44,First Class
ORD-27473,2023-01-16,CUST-01286,Barbara Miller,Corporate,Central,Indianapolis,Technology,Smartphones,Smartphones - Model V270,4,1235.23,0.0,4940.92,1759.6,40.11,Second Class
ORD-27474,2023-07-11,CUST-01870,Jessica Jones,Consumer,South,Houston,Furniture,Wardrobes,Wardrobes - Model C878,6,364.17,0.4,1311.01,-71.54,13.57,Same Day
ORD-27475,2022-09-17,CUST-00588,John Lopez,Home Office,West,Portland,Furniture,Coffee Tables,Coffee Tables - Model D300,7,500.68,0.2,2803.81,-101.69,5.98,Second Class
ORD-27476,2023-11-06,CUST-00005,Mary Moore,Home Office,Central,St. Louis,Furniture,Bed Frames,Bed Frames - Model S948,4,650.55,0.4,1561.32,-332.55,42.81,First Class
ORD-27477,2024-09-02,CUST-00356,Sandra Williams,Corporate,Central,Kansas City,Office Supplies,Notebooks,Notebooks - Model P218,2,26.88,0.0,53.76,17.11,52.36,Standard Class
ORD-27478,2024-12-02,CUST-00202,Mark Thomas,Consumer,East,Washington DC,Furniture,Sofas,Sofas - Model R242,1,1441.33,0.1,1297.2,245.79,45.35,Standard Class
ORD-27479,2023-09-22,CUST-01608,Thomas Thompson,Consumer,South,Nashville,Office Supplies,Paper Reams,Paper Reams - Model Z872,7,26.69,0.2,149.46,42.02,29.27,First Class
ORD-27480,2024-08-06,CUST-01250,Sandra Wilson,Consumer,West,Denver,Technology,Tablets,Tablets - Model F279,8,591.45,0.1,4258.44,408.77,38.92,Second Class
ORD-27481,2022-11-27,CUST-00001,Mary Harris,Consumer,North,Minneapolis,Office Supplies,Staplers,Staplers - Model M129,6,56.91,0.0,341.46,132.86,8.08,Same Day
ORD-27482,2024-06-21,CUST-01788,James Brown,Corporate,West,Portland,Technology,Smartphones,Smartphones - Model E555,10,820.82,0.2,6566.56,1479.68,4.1,Standard Class
ORD-27483,2023-07-17,CUST-01414,Lisa Williams,Corporate,South,Houston,Technology,Tablets,Tablets - Model L308,5,459.71,0.1,2068.69,417.03,53.16,Standard Class
ORD-27484,2023-06-16,CUST-01808,Daniel Garcia,Home Office,Central,Kansas City,Technology,Headphones,Headphones - Model W440,2,289.89,0.1,521.8,123.38,54.09,Same Day
ORD-27485,2023-12-16,CUST-01342,Nancy Brown,Corporate,West,Portland,Technology,USB Hubs,USB Hubs - Model J972,1,77.27,0.0,77.27,10.67,31.52,First Class
ORD-27486,2022-04-04,CUST-00907,Karen White,Corporate,Central,Oklahoma City,Technology,Webcams,Webcams - Model P818,4,93.11,0.2,297.95,0.33,36.75,Second Class
ORD-27487,2023-01-03,CUST-00643,Sandra Smith,Consumer,North,Chicago,Technology,Monitors,Monitors - Model P836,10,314.8,0.1,2833.2,705.99,40.03,Second Class
ORD-27488,2022-08-14,CUST-01208,Anthony Smith,Corporate,East,Baltimore,Office Supplies,Sticky Notes,Sticky Notes - Model A441,10,4.68,0.0,46.8,21.57,13.64,First Class
ORD-27489,2024-10-07,CUST-01563,Betty Lopez,Home Office,East,Washington DC,Furniture,Sofas,Sofas - Model F874,9,1665.98,0.2,11995.06,364.02,17.96,Same Day
ORD-27490,2023-04-13,CUST-01310,Michael Gonzalez,Corporate,Central,Kansas City,Furniture,Bookshelves,Bookshelves - Model T215,4,381.0,0.3,1066.8,2.62,35.07,First Class
ORD-27491,2023-12-24,CUST-00953,William Harris,Home Office,South,Miami,Technology,Laptops,Laptops - Model P750,1,719.22,0.0,719.22,89.02,28.97,Second Class
ORD-27492,2023-11-04,CUST-00094,Richard Lopez,Consumer,Central,Columbus,Furniture,Wardrobes,Wardrobes - Model B529,4,659.43,0.1,2373.95,550.38,59.58,Same Day
ORD-27493,2024-11-11,CUST-00257,Susan Williams,Consumer,South,Nashville,Furniture,Wardrobes,Wardrobes - Model G401,1,939.57,0.2,751.66,83.82,24.23,Second Class
ORD-27494,2024-10-11,CUST-00500,Anthony Davis,Corporate,Central,St. Louis,Furniture,Wardrobes,Wardrobes - Model X381,3,539.5,0.3,1132.95,-34.74,21.14,First Class
ORD-27495,2023-12-11,CUST-00985,Daniel Brown,Home Office,North,Cleveland,Office Supplies,Staplers,Staplers - Model V624,5,10.35,0.0,51.75,16.47,6.83,Second Class
ORD-27496,2023-04-16,CUST-01160,Jessica Jackson,Consumer,East,Baltimore,Technology,Hard Drives,Hard Drives - Model Y631,10,163.25,0.0,1632.5,267.92,6.78,Same Day
ORD-27497,2024-10-12,CUST-00877,James White,Home Office,East,Baltimore,Furniture,Filing Cabinets,Filing Cabinets - Model V632,6,218.93,0.3,919.51,87.33,20.13,Standard Class
ORD-27498,2022-03-24,CUST-00050,Margaret Garcia,Corporate,South,Atlanta,Technology,Tablets,Tablets - Model F985,4,459.98,0.0,1839.92,348.57,57.73,Standard Class
ORD-27499,2022-10-29,CUST-00729,Matthew Thomas,Corporate,West,Portland,Office Supplies,Folders,Folders - Model W830,4,29.0,0.2,92.8,5.57,19.69,Second Class
ORD-27500,2024-08-31,CUST-00586,Anthony Williams,Home Office,West,Denver,Furniture,Standing Desks,Standing Desks - Model I930,8,1496.34,0.0,11970.72,1883.7,19.94,First Class
ORD-27501,2022-08-05,CUST-01029,Charles White,Consumer,Central,Oklahoma City,Technology,Smartphones,Smartphones - Model B483,4,695.03,0.2,2224.1,-36.57,58.77,Second Class
ORD-27502,2022-03-18,CUST-00257,Susan Williams,Consumer,South,Nashville,Technology,Printers,Printers - Model K943,4,432.61,0.1,1557.4,446.69,42.4,Same Day
ORD-27503,2023-04-12,CUST-00851,Patricia Martin,Home Office,Central,Kansas City,Furniture,Sofas,Sofas - Model F925,5,1543.94,0.1,6947.73,284.92,,First Class
ORD-27504,2022-08-23,CUST-00045,Jessica Thomas,Consumer,West,Denver,Technology,Tablets,Tablets - Model W227,5,752.55,0.2,3010.2,375.68,32.21,Same Day
ORD-27505,2022-02-21,CUST-01345,Steven Lee,Home Office,South,Houston,Office Supplies,Binders,Binders - Model C402,3,29.74,0.2,71.38,12.77,7.62,Standard Class
ORD-27506,2023-12-17,CUST-00992,Susan Jones,Consumer,East,Philadelphia,Technology,Keyboards,Keyboards - Model M422,8,154.76,0.4,742.85,21.61,20.49,Same Day
ORD-27507,2024-11-20,CUST-01064,Nancy Lopez,Corporate,West,Denver,Furniture,Filing Cabinets,Filing Cabinets - Model D789,3,169.9,0.0,509.7,-13.18,53.89,Standard Class
ORD-27508,2024-08-03,CUST-01793,Jennifer Martin,Corporate,East,Baltimore,Furniture,Bookshelves,Bookshelves - Model Y763,9,159.06,0.0,1431.54,207.32,44.16,Same Day
ORD-27509,2024-04-05,CUST-01731,Jennifer Thompson,Consumer,East,Washington DC,Furniture,Office Chairs,Office Chairs - Model Z987,4,621.72,0.2,1989.5,-20.15,14.2,Standard Class
ORD-27510,2024-05-15,CUST-01055,Sarah Thomas,Home Office,West,Seattle,Office Supplies,Notebooks,Notebooks - Model N921,7,9.54,0.4,40.07,1.4,36.73,Second Class
ORD-27511,2024-02-14,CUST-01187,Daniel Lopez,Home Office,South,Nashville,Office Supplies,Desk Organizers,Desk Organizers - Model O848,8,54.52,0.4,261.7,54.9,3.98,First Class
ORD-27512,2024-02-11,CUST-00415,Daniel Harris,Corporate,East,Boston,Office Supplies,Tape & Glue,Tape & Glue - Model A257,3,8.35,0.0,25.05,9.21,51.9,Second Class
ORD-27513,2024-05-08,CUST-00158,Linda Harris,Corporate,South,Dallas,Furniture,Sofas,Sofas - Model C663,4,796.85,0.2,2549.92,466.04,35.65,Standard Class
ORD-27514,2023-07-17,CUST-00151,James Taylor,Consumer,East,Philadelphia,Technology,Tablets,Tablets - Model H668,1,956.25,0.1,860.62,42.43,13.38,Standard Class
ORD-27515,2024-09-06,CUST-01400,Anthony Williams,Home Office,West,Portland,Office Supplies,Notebooks,Notebooks - Model T463,5,26.1,0.2,104.4,28.08,27.94,First Class
ORD-27516,2024-01-20,CUST-00505,Jessica Harris,Corporate,North,Chicago,Office Supplies,Desk Organizers,Desk Organizers - Model Y271,7,60.26,0.2,337.46,47.58,23.14,Standard Class
ORD-27517,2024-09-27,CUST-01086,Jennifer Miller,Corporate,East,Philadelphia,Office Supplies,Notebooks,Notebooks - Model N341,6,18.67,0.2,89.62,13.75,18.13,First Class
ORD-27518,2023-06-18,CUST-00991,Joseph Williams,Home Office,South,Nashville,Technology,Hard Drives,Hard Drives - Model V126,10,105.56,0.2,844.48,253.27,4.99,Standard Class
ORD-27519,2023-11-29,CUST-01918,Thomas Smith,Corporate,Central,Indianapolis,Technology,USB Hubs,USB Hubs - Model W588,5,52.98,0.1,238.41,20.58,59.86,Same Day
ORD-27520,2022-08-03,CUST-01238,Mary Garcia,Home Office,West,Denver,Office Supplies,Tape & Glue,Tape & Glue - Model E594,9,18.57,0.0,167.13,35.23,52.49,First Class
ORD-27521,2023-03-07,CUST-00562,Barbara Harris,Corporate,West,Denver,Technology,Hard Drives,Hard Drives - Model A912,3,265.0,0.1,715.5,71.39,21.48,First Class
ORD-27522,2023-10-17,CUST-00228,Sandra Martinez,Corporate,East,Philadelphia,Furniture,Coffee Tables,Coffee Tables - Model F386,7,216.15,0.1,1361.74,-97.07,23.84,Second Class
ORD-27523,2023-03-09,CUST-00954,Barbara Martinez,Consumer,East,Boston,Technology,Printers,Printers - Model R482,8,165.61,0.4,794.93,-45.4,27.93,First Class
ORD-27524,2023-06-21,CUST-01463,Nancy Lopez,Home Office,North,Detroit,Furniture,Standing Desks,Standing Desks - Model F828,1,1106.24,0.0,1106.24,94.42,39.03,First Class
ORD-27525,2024-11-18,CUST-00971,Michael Garcia,Consumer,Central,Oklahoma City,Office Supplies,Scissors,Scissors - Model N259,7,15.97,0.1,100.61,22.14,46.65,Second Class
ORD-27526,2024-02-19,CUST-01879,Lisa Martin,Corporate,Central,Indianapolis,Furniture,Bookshelves,Bookshelves - Model K471,9,379.15,0.0,3412.35,486.45,54.0,Second Class
ORD-27527,2024-07-23,CUST-01697,Barbara Jones,Consumer,East,Boston,Furniture,Bookshelves,Bookshelves - Model V829,3,169.93,0.0,509.79,143.1,37.73,Same Day
ORD-27528,2024-03-21,CUST-01320,Jennifer Miller,Home Office,North,Detroit,Office Supplies,Folders,Folders - Model X779,9,15.35,0.0,138.15,44.88,5.13,Same Day
ORD-27529,2023-04-03,CUST-01067,Margaret Gonzalez,Consumer,Central,St. Louis,Office Supplies,Pens & Pencils,Pens & Pencils - Model W310,6,9.84,0.1,53.14,8.06,29.21,First Class
ORD-27530,2022-01-13,CUST-00294,Sarah Miller,Consumer,West,Portland,Furniture,Coffee Tables,Coffee Tables - Model T848,7,395.21,0.2,2213.18,428.64,13.91,Same Day
ORD-27531,2022-02-15,CUST-01915,Nancy Johnson,Consumer,North,Cleveland,Technology,USB Hubs,USB Hubs - Model S197,8,68.92,0.1,496.22,95.35,14.71,Standard Class
ORD-27532,2024-02-25,CUST-01926,James Thomas,Corporate,East,Boston,Technology,Hard Drives,Hard Drives - Model C339,1,73.02,0.0,73.02,18.93,4.83,Standard Class
ORD-27533,2023-01-12,CUST-01316,Ashley Brown,Home Office,North,Cleveland,Technology,Laptops,Laptops - Model H400,6,1448.15,0.4,5213.34,-395.42,55.6,First Class
ORD-27534,2024-03-02,CUST-00519,John Williams,Home Office,Central,St. Louis,Office Supplies,Tape & Glue,Tape & Glue - Model F161,3,15.38,0.0,46.14,14.19,47.55,Same Day
ORD-27535,2022-12-10,CUST-01760,Richard Martinez,Consumer,West,Los Angeles,Furniture,Bed Frames,Bed Frames - Model S167,3,234.81,0.4,422.66,-41.31,17.73,Standard Class
ORD-27536,2022-09-16,CUST-00370,Charles Lopez,Home Office,South,Houston,Technology,Hard Drives,Hard Drives - Model W821,8,107.92,0.2,690.69,12.63,57.04,Second Class
ORD-27537,2023-12-27,CUST-01307,Ashley Smith,Corporate,West,Los Angeles,Office Supplies,Tape & Glue,Tape & Glue - Model T303,1,19.76,0.1,17.78,5.07,37.07,Same Day
ORD-27538,2023-01-18,CUST-00977,William Anderson,Home Office,East,Baltimore,Technology,Headphones,Headphones - Model M641,7,79.35,0.4,333.27,39.09,7.19,Same Day
ORD-27539,2023-02-23,CUST-01017,Margaret Lee,Corporate,South,Nashville,Furniture,Sofas,Sofas - Model P505,2,1920.32,0.0,3840.64,501.24,45.63,Second Class
ORD-27540,2023-10-19,CUST-00907,Karen White,Corporate,Central,Oklahoma City,Office Supplies,Staplers,Staplers - Model X219,5,38.65,0.3,135.27,35.23,8.3,Same Day
ORD-27541,2022-06-26,CUST-00164,Charles White,Home Office,Central,St. Louis,Technology,Tablets,Tablets - Model H878,8,759.9,,4255.44,1020.7,56.62,Standard Class
ORD-27542,2022-04-19,CUST-01655,Daniel White,Home Office,South,Miami,Technology,Smartphones,Smartphones - Model L251,6,1215.1,0.4,4374.36,-209.01,3.58,Second Class
ORD-27543,2022-11-30,CUST-00169,Barbara Jones,Corporate,North,Cleveland,Office Supplies,Pens & Pencils,Pens & Pencils - Model P396,4,6.62,0.3,18.54,2.03,56.82,Same Day
ORD-27544,2023-09-28,CUST-01004,Robert Davis,Corporate,Central,Columbus,Furniture,Wardrobes,Wardrobes - Model M486,5,518.88,0.1,2334.96,-183.44,37.42,Same Day
